entity_key,csv_name,country,ror_id,ror_name,method,score,parent_count,child_count,status
Londrina State University|Brazil,Londrina State University,Brazil,https://ror.org/01585b035,Universidade Estadual de Londrina,local:exact,1.0,0,0,matched
Egypt-Japan University of Science and Technology|Egypt,Egypt-Japan University of Science and Technology,Egypt,https://ror.org/02x66tk73,Egypt-Japan University of Science and Technology,local:exact,1.0,0,0,matched
Egyptian Petroleum Research Institute|Egypt,Egyptian Petroleum Research Institute,Egypt,https://ror.org/044panr52,Egyptian Petroleum Research Institute,local:exact,1.0,0,0,matched
Hangzhou Cancer Hospital|China,Hangzhou Cancer Hospital,China,https://ror.org/05psp9534,Hangzhou Cancer Hospital,local:exact,1.0,0,0,matched
Egyptian Russian University|Egypt,Egyptian Russian University,Egypt,https://ror.org/029me2q51,Egyptian Russian University,local:exact,1.0,0,0,matched
Medical School Hamburg|Germany,Medical School Hamburg,Germany,https://ror.org/006thab72,MSH Medical School Hamburg – University of Applied Sciences and Medical University,local:exact,1.0,0,0,matched
Egyptian Solar Research Center|Egypt,Egyptian Solar Research Center,Egypt,https://ror.org/04px8zq55,Egyptian Solar Research Center,local:exact,1.0,0,0,matched
University of Jaffna|Sri Lanka,University of Jaffna,Sri Lanka,https://ror.org/02fwjgw17,University of Jaffna,local:exact,1.0,0,0,matched
Indian Agricultural Research Institute|India,Indian Agricultural Research Institute,India,https://ror.org/01bzgdw81,Indian Agricultural Research Institute,local:exact,1.0,1,0,matched
Ehime Prefectural University of Health Science|Japan,Ehime Prefectural University of Health Science,Japan,https://ror.org/01k9bqa11,Ehime Prefectural University of Health Science,local:exact,1.0,0,0,matched
University Hospital of Basel|Switzerland,University Hospital of Basel,Switzerland,https://ror.org/04k51q396,University Hospital of Basel,local:exact,1.0,0,0,matched
Ehime University|Japan,Ehime University,Japan,https://ror.org/017hkng22,Ehime University,local:exact,1.0,0,0,matched
Instituto Cardiovascular de Buenos Aires|Argentina,Instituto Cardiovascular de Buenos Aires,Argentina,https://ror.org/05476d639,Instituto Cardiovascular de Buenos Aires,local:exact,1.0,0,0,matched
Ehime University Hospital|Japan,Ehime University Hospital,Japan,https://ror.org/01vpa9c32,Ehime University Hospital,local:exact,1.0,0,0,matched
Lorestan University of Medical Sciences|Iran,Lorestan University of Medical Sciences,Iran,https://ror.org/035t7rn63,Lorestan University of Medical Sciences,local:exact,1.0,0,0,matched
Eijkman Institute for Molecular Biology|Indonesia,Eijkman Institute for Molecular Biology,Indonesia,,,,,,,unmatched
University of Lübeck|Germany,University of Lübeck,Germany,https://ror.org/00t3r8h32,University of Lübeck,local:exact,1.0,0,0,matched
Eiju General Hospital|Japan,Eiju General Hospital,Japan,https://ror.org/01vk45p32,Eiju General Hospital,local:exact,1.0,0,0,matched
Eindhoven University of Technology|Netherlands,Eindhoven University of Technology,Netherlands,https://ror.org/02c2kyt77,Eindhoven University of Technology,local:exact_name,0.95,0,0,matched
Hanusch Hospital|Austria,Hanusch Hospital,Austria,https://ror.org/0163qhr63,Hanusch Hospital,local:exact,1.0,0,0,matched
Einstein Medical Center Philadelphia|United States,Einstein Medical Center Philadelphia,United States,https://ror.org/03vzpaf33,Einstein Medical Center Philadelphia,local:exact,1.0,1,0,matched
Keele University|United Kingdom,Keele University,United Kingdom,https://ror.org/00340yn33,Keele University,local:exact,1.0,0,0,matched
Eisai (Japan)|Japan,Eisai (Japan),Japan,https://ror.org/04vvh7p27,Eisai (Japan),local:exact,1.0,0,7,matched
Ekiti State University|Nigeria,Ekiti State University,Nigeria,https://ror.org/02c4zkr79,Ekiti State University,local:exact,1.0,0,0,matched
Central Marine Fisheries Research Institute|India,Central Marine Fisheries Research Institute,India,https://ror.org/02jw8vr54,Central Marine Fisheries Research Institute,local:exact,1.0,1,0,matched
El Asher University|Egypt,El Asher University,Egypt,https://ror.org/042967d53,El Asher University,local:exact,1.0,0,0,matched
El Bosque University|Colombia,El Bosque University,Colombia,https://ror.org/04m9gzq43,Universidad El Bosque,local:exact,1.0,0,0,matched
ElSohly Laboratories (United States)|United States,ElSohly Laboratories (United States),United States,https://ror.org/04c1def54,ElSohly Laboratories (United States),local:exact,1.0,0,0,matched
Clínica Diagonal|Spain,Clínica Diagonal,Spain,https://ror.org/023j0b748,Clínica Diagonal,local:exact,1.0,0,0,matched
Greater Baltimore Medical Center|United States,Greater Baltimore Medical Center,United States,https://ror.org/0077fnc39,Greater Baltimore Medical Center,local:exact,1.0,0,0,matched
Electronics and Telecommunications Research Institute|South Korea,Electronics and Telecommunications Research Institute,South Korea,https://ror.org/03ysstz10,Electronics and Telecommunications Research Institute,local:exact,1.0,1,0,matched
Guangzhou Blood Center|China,Guangzhou Blood Center,China,https://ror.org/019fkcf66,Guangzhou Blood Center,local:exact,1.0,0,0,matched
Electrophysiology and Heart Modeling Institute|France,Electrophysiology and Heart Modeling Institute,France,https://ror.org/00jsv7j98,Electrophysiology and Heart Modeling Institute,local:exact,1.0,4,0,matched
Hajee Mohammad Danesh Science & Technology University|Bangladesh,Hajee Mohammad Danesh Science & Technology University,Bangladesh,https://ror.org/00kvxt616,Hajee Mohammad Danesh Science and Technology University,local:exact,1.0,0,0,matched
Eli and Edythe Broad Foundation|United States,Eli and Edythe Broad Foundation,United States,https://ror.org/03atssj74,Eli and Edythe Broad Foundation,local:exact,1.0,0,0,matched
Elizabeth Glaser Pediatric AIDS Foundation|United States,Elizabeth Glaser Pediatric AIDS Foundation,United States,https://ror.org/00vzqmg54,Elizabeth Glaser Pediatric AIDS Foundation,local:exact,1.0,0,0,matched
Handong Global University|South Korea,Handong Global University,South Korea,https://ror.org/00txhkt32,Handong Global University,local:exact,1.0,0,0,matched
Elon University|United States,Elon University,United States,https://ror.org/01szgyb91,Elon University,local:exact,1.0,0,0,matched
Hitotsubashi University|Japan,Hitotsubashi University,Japan,https://ror.org/04jqj7p05,Hitotsubashi University,local:exact,1.0,0,0,matched
Else Kröner-Fresenius-Stiftung|Germany,Else Kröner-Fresenius-Stiftung,Germany,https://ror.org/03zcxha54,Else Kröner-Fresenius-Stiftung,local:exact,1.0,0,0,matched
Hôpital d'Enfants|France,Hôpital d'Enfants,France,https://ror.org/01gvaa828,Hôpital d'Enfants,local:exact,1.0,0,0,matched
Emek Medical Center|Israel,Emek Medical Center,Israel,https://ror.org/02b988t02,Emek Medical Center,local:exact,1.0,1,0,matched
Institute of Biology|China,Institute of Biology,China,https://ror.org/0220p2586,Guizhou Institute of Biology,local:fuzzy(0.92),0.92,0,0,matched
Emerge|United States,Emerge,United States,https://ror.org/02evvbm94,Emerge,local:exact,1.0,0,0,matched
M S Swaminathan Research Foundation|India,M S Swaminathan Research Foundation,India,https://ror.org/008sszm38,M S Swaminathan Research Foundation,local:exact,1.0,0,0,matched
Manchester City Football Club|United Kingdom,Manchester City Football Club,United Kingdom,https://ror.org/05fyave37,Manchester City Football Club,local:exact,1.0,0,0,matched
Emma Kinderziekenhuis|Netherlands,Emma Kinderziekenhuis,Netherlands,https://ror.org/00bmv4102,Emma Kinderziekenhuis,local:exact_name,0.95,0,0,matched
Melbourne School of Theology|Australia,Melbourne School of Theology,Australia,https://ror.org/05kdkdw55,Melbourne School of Theology,local:exact,1.0,0,0,matched
Emmanuel College - Massachusetts|United States,Emmanuel College - Massachusetts,United States,https://ror.org/02rdhhs90,Emmanuel College - Massachusetts,local:exact,1.0,0,0,matched
National Research Mordovia State University|Russia,National Research Mordovia State University,Russia,https://ror.org/0262qgk29,National Research Mordovia State University,local:exact,1.0,0,0,matched
Emmanuel Hospital Association|India,Emmanuel Hospital Association,India,https://ror.org/00k51n564,Emmanuel Hospital Association,local:exact,1.0,0,0,matched
Emory Eye Center|United States,Emory Eye Center,United States,https://ror.org/00hr6kp69,Emory Eye Center,local:exact,1.0,3,0,matched
National Taipei University of Education|Taiwan,National Taipei University of Education,Taiwan,https://ror.org/02bzpph30,National Taipei University of Education,local:exact,1.0,0,0,matched
Emory University|United States,Emory University,United States,https://ror.org/03czfpz43,Emory University,local:exact,1.0,0,7,matched
Northwest Institute of Eco-Environment and Resources|China,Northwest Institute of Eco-Environment and Resources,China,https://ror.org/01jz1e142,Northwest Institute of Eco-Environment and Resources,local:exact,1.0,1,0,matched
Emory University Hospital|United States,Emory University Hospital,United States,https://ror.org/05dm4ck87,Emory University Hospital,local:exact,1.0,1,0,matched
Research Institute for Nature and Forest|Belgium,Research Institute for Nature and Forest,Belgium,https://ror.org/00j54wy13,Research Institute for Nature and Forest,local:exact,1.0,0,0,matched
Shenzhen International Travel Health Care Center|China,Shenzhen International Travel Health Care Center,China,https://ror.org/00n7f0287,Shenzhen International Travel Health Care Center,local:exact,1.0,0,0,matched
Emory University School of Medicine|United States,Emory University School of Medicine,United States,https://ror.org/02gars961,Winship Cancer Institute,local:fuzzy(0.84),0.843,1,0,matched
Shizuoka Saiseikai General Hospital|Japan,Shizuoka Saiseikai General Hospital,Japan,https://ror.org/01s4cx283,Shizuoka Saiseikai General Hospital,local:exact,1.0,0,0,matched
Emory and Henry College|United States,Emory and Henry College,United States,https://ror.org/018rbev86,Emory and Henry College,local:exact,1.0,0,0,matched
Employees State Insurance Post Graduate Institute of Medical Sciences and Research|India,Employees State Insurance Post Graduate Institute of Medical Sciences and Research,India,https://ror.org/00a9yh217,Employees State Insurance Post Graduate Institute of Medical Sciences and Research,local:exact,1.0,0,0,matched
Sint Franciscus Gasthuis|Netherlands,Sint Franciscus Gasthuis,Netherlands,https://ror.org/007xmz366,Sint Franciscus Gasthuis,local:exact_name,0.95,0,0,matched
Emporia State University|United States,Emporia State University,United States,https://ror.org/04e6r1478,Emporia State University,local:exact,1.0,0,0,matched
Spectrum Health|United States,Spectrum Health,United States,https://ror.org/00qy68j92,Corewell Health Blodgett Hospital,local:exact,1.0,1,0,matched
En Chu Kong Hospital|Taiwan,En Chu Kong Hospital,Taiwan,https://ror.org/015a6df35,En Chu Kong Hospital,local:exact,1.0,0,0,matched
UC San Diego Health System|United States,UC San Diego Health System,United States,https://ror.org/01kbfgm16,UC San Diego Health System,local:exact,1.0,0,2,matched
Energy Biosciences Institute|United States,Energy Biosciences Institute,United States,https://ror.org/04pgv9784,Energy Biosciences Institute,local:exact,1.0,0,0,matched
Energy and Resources Institute|India,Energy and Resources Institute,India,https://ror.org/04ek06320,Energy and Resources Institute,local:exact,1.0,0,0,matched
University of North Florida|United States,University of North Florida,United States,https://ror.org/01j903a45,University of North Florida,local:exact,1.0,1,0,matched
Engelhardt Institute of Molecular Biology|Russia,Engelhardt Institute of Molecular Biology,Russia,https://ror.org/027hwkg23,Engelhardt Institute of Molecular Biology,local:exact,1.0,1,0,matched
Yuanpei University|Taiwan,Yuanpei University,Taiwan,https://ror.org/02jb3jv25,Yuanpei University,local:exact,1.0,0,0,matched
Engineer Research and Development Center|United States,Engineer Research and Development Center,United States,https://ror.org/027mhn368,U.S. Army Engineer Research and Development Center,local:exact,1.0,1,4,matched
Indian Agricultural Statistics Research Institute|India,Indian Agricultural Statistics Research Institute,India,https://ror.org/03kkevc75,Indian Agricultural Statistics Research Institute,local:exact,1.0,1,0,matched
Engineering and Science University Magnet School|United States,Engineering and Science University Magnet School,United States,https://ror.org/05svcq088,Engineering and Science University Magnet School,local:exact,1.0,0,0,matched
Englewood Hospital and Medical Center|United States,Englewood Hospital and Medical Center,United States,https://ror.org/05mg61p80,Englewood Hospital and Medical Center,local:exact,1.0,0,0,matched
Enshi Tujia and Miao Autonomous Prefecture Academy of Agricultural Sciences|China,Enshi Tujia and Miao Autonomous Prefecture Academy of Agricultural Sciences,China,https://ror.org/055be5309,Enshi Tujia and Miao Autonomous Prefecture Academy of Agricultural Sciences,local:exact,1.0,0,0,matched
Royal Surrey County Hospital|United Kingdom,Royal Surrey County Hospital,United Kingdom,https://ror.org/02w7x5c08,Royal Surrey County Hospital,local:exact,1.0,1,0,matched
Entretiens de Rééducation et Réadaptation Fonctionnelles|France,Entretiens de Rééducation et Réadaptation Fonctionnelles,France,https://ror.org/014xpbn19,Entretiens de Rééducation et Réadaptation Fonctionnelles,local:exact,1.0,0,0,matched
Enugu State University of Science and Technology|Nigeria,Enugu State University of Science and Technology,Nigeria,https://ror.org/04ntynb59,Enugu State University of Science and Technology,local:exact,1.0,0,0,matched
Zhongshan People's Hospital|China,Zhongshan People's Hospital,China,https://ror.org/01x5dfh38,Zhongshan People's Hospital,local:exact,1.0,0,0,matched
Environmental Protection Agency|United States,Environmental Protection Agency,United States,https://ror.org/03tns0030,Environmental Protection Agency,local:exact,1.0,1,0,matched
University of Lleida|Spain,University of Lleida,Spain,https://ror.org/050c3cw24,Universitat de Lleida,local:exact,1.0,0,0,matched
